index,City,State,Country,Region,Market,LocationID
39859,Sanford,Florida,United States,Southern US,USCA,2991
39876,San Marcos,Texas,United States,Central US,USCA,2992
39887,Greeley,Colorado,United States,Western US,USCA,2993
39973,Mansfield,Texas,United States,Central US,USCA,2994
40011,Elyria,Ohio,United States,Eastern US,USCA,2995
40078,Twin Falls,Idaho,United States,Western US,USCA,2996
40217,Coral Gables,Florida,United States,Southern US,USCA,2997
40276,Romeoville,Illinois,United States,Central US,USCA,2998
40323,Marlborough,Massachusetts,United States,Eastern US,USCA,2999
40427,Laurel,Maryland,United States,Eastern US,USCA,3000
40519,Bryan,Texas,United States,Central US,USCA,3001
40548,Pine Bluff,Arkansas,United States,Southern US,USCA,3002
40556,Aberdeen,South Dakota,United States,Central US,USCA,3003
40589,Hagerstown,Maryland,United States,Eastern US,USCA,3004
40672,East Orange,New Jersey,United States,Eastern US,USCA,3005
40695,Arlington Heights,Illinois,United States,Central US,USCA,3006
40774,Oswego,Illinois,United States,Central US,USCA,3007
40943,Coon Rapids,Minnesota,United States,Central US,USCA,3008
40963,San Clemente,California,United States,Western US,USCA,3009
40967,Dublin,California,United States,Western US,USCA,3010
40997,San Luis Obispo,California,United States,Western US,USCA,3011
41056,Springdale,Arkansas,United States,Southern US,USCA,3012
41097,Lodi,California,United States,Western US,USCA,3013
41130,La Porte,Texas,United States,Central US,USCA,3014
41164,Mason,Ohio,United States,Eastern US,USCA,3015
41177,Woodstock,Georgia,United States,Southern US,USCA,3016
41290,Yaounde,Centre,Cameroon,Central Africa,Africa,3017
41293,Hurghada,Al Bahr Al Ahmar,Egypt,North Africa,Africa,3018
41295,Siedlce,Masovia,Poland,Eastern Europe,Europe,3019
41297,Rybinsk,Yaroslavl',Russia,Eastern Europe,Europe,3020
41299,Gdansk,Pomerania,Poland,Eastern Europe,Europe,3021
41301,Kherson,Kherson,Ukraine,Eastern Europe,Europe,3022
41303,Kenitra,Gharb-Chrarda-Béni Hssen,Morocco,North Africa,Africa,3023
41306,Ramat Gan,Tel Aviv,Israel,Western Asia,Asia Pacific,3024
41307,Tabuk,Tabuk,Saudi Arabia,Western Asia,Asia Pacific,3025
41309,Jeddah,Makkah,Saudi Arabia,Western Asia,Asia Pacific,3026
41310,Ahvaz,Khuzestan,Iran,Southern Asia,Asia Pacific,3027
41313,Tamale,Northern,Ghana,Western Africa,Africa,3028
41314,Alexandria,Al Iskandariyah,Egypt,North Africa,Africa,3029
41315,Kashan,Esfahan,Iran,Southern Asia,Asia Pacific,3030
41319,Soweto,Gauteng,South Africa,Southern Africa,Africa,3031
41323,Zagreb,Grad Zagreb,Croatia,Southern Europe,Europe,3032
41324,Bagcilar,Istanbul,Turkey,Western Asia,Asia Pacific,3033
41330,Istanbul,Istanbul,Turkey,Western Asia,Asia Pacific,3034
41331,Qom,Qom,Iran,Southern Asia,Asia Pacific,3035
41332,Kinshasa,Kinshasa,Democratic Republic of the Congo,Central Africa,Africa,3036
41335,Galati,Galati,Romania,Eastern Europe,Europe,3037
41336,Tangier,Tanger-Tétouan,Morocco,North Africa,Africa,3038
41337,Ibadan,Oyo,Nigeria,Western Africa,Africa,3039
41339,Igdir,Igdir,Turkey,Western Asia,Asia Pacific,3040
41341,Algiers,Alger,Algeria,North Africa,Africa,3041
41347,Zahedan,Sistan Va Baluchestan,Iran,Southern Asia,Asia Pacific,3042
41351,Tunis,Tunis,Tunisia,North Africa,Africa,3043
41355,Lome,Maritime,Togo,Western Africa,Africa,3044
41356,Diyarbakir,Diyarbakir,Turkey,Western Asia,Asia Pacific,3045
41357,Bursa,Bursa,Turkey,Western Asia,Asia Pacific,3046
41358,Adana,Adana,Turkey,Western Asia,Asia Pacific,3047
41360,Cape Town,Western Cape,South Africa,Southern Africa,Africa,3048
41366,Namangan,Namangan,Uzbekistan,Central Asia,Asia Pacific,3049
41367,Saveh,Markazi,Iran,Southern Asia,Asia Pacific,3050
41369,Akure,Ondo,Nigeria,Western Africa,Africa,3051
41370,Khartoum,Khartoum,Sudan,North Africa,Africa,3052
41371,Cairo,Al Qahirah,Egypt,North Africa,Africa,3053
41374,Jerusalem,Jerusalem,Israel,Western Asia,Asia Pacific,3054
41375,Lagos,Lagos,Nigeria,Western Africa,Africa,3055
41376,Kano,Kano,Nigeria,Western Africa,Africa,3056
41377,Baghdad,Baghdad,Iraq,Western Asia,Asia Pacific,3057
41378,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,Eastern Europe,Europe,3058
41379,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,3059
41383,Ekibastuz,Pavlodar,Kazakhstan,Central Asia,Asia Pacific,3060
41384,Dartmouth,Nova Scotia,Canada,Canada,USCA,3061
41385,Pretoria,Gauteng,South Africa,Southern Africa,Africa,3062
41390,Winnipeg,Manitoba,Canada,Canada,USCA,3063
41394,Baku,Baki,Azerbaijan,Western Asia,Asia Pacific,3064
41396,Klaipeda,Klaipeda,Lithuania,Northern Europe,Europe,3065
41397,Musoma,Mara,Tanzania,Eastern Africa,Africa,3066
41399,Montréal,Quebec,Canada,Canada,USCA,3067
41403,Casablanca,Grand Casablanca,Morocco,North Africa,Africa,3068
41405,Brampton,Ontario,Canada,Canada,USCA,3069
41407,An Nasiriyah,Dhi Qar,Iraq,Western Asia,Asia Pacific,3070
41408,Luts'k,Volyn,Ukraine,Eastern Europe,Europe,3071
41411,Gaziantep,Gaziantep,Turkey,Western Asia,Asia Pacific,3072
41414,Mosul,Ninawa,Iraq,Western Asia,Asia Pacific,3073
41416,Warsaw,Masovia,Poland,Eastern Europe,Europe,3074
41418,Kozan,Adana,Turkey,Western Asia,Asia Pacific,3075
41423,Varamin,Tehran,Iran,Southern Asia,Asia Pacific,3076
41424,Mezitli,Mersin,Turkey,Western Asia,Asia Pacific,3077
41425,Batman,Batman,Turkey,Western Asia,Asia Pacific,3078
41431,Bauchi,Bauchi,Nigeria,Western Africa,Africa,3079
41432,Warri,Delta,Nigeria,Western Africa,Africa,3080
41434,Kolwezi,Katanga,Democratic Republic of the Congo,Central Africa,Africa,3081
41436,Edmonton,Alberta,Canada,Canada,USCA,3082
41437,Wadi as Sir,'Amman,Jordan,Western Asia,Asia Pacific,3083
41438,Nampula,Nampula,Mozambique,Eastern Africa,Africa,3084
41439,Izmir,Izmir,Turkey,Western Asia,Asia Pacific,3085
41441,Abu Kabir,Ash Sharqiyah,Egypt,North Africa,Africa,3086
41442,Nairobi,Nairobi,Kenya,Eastern Africa,Africa,3087
41444,Mashhad,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3088
41446,Balikesir,Balikesir,Turkey,Western Asia,Asia Pacific,3089
41447,Kerman,Kerman,Iran,Southern Asia,Asia Pacific,3090
41448,Medina,Al Madinah,Saudi Arabia,Western Asia,Asia Pacific,3091
41449,Kaliningrad,Kaliningrad,Russia,Eastern Europe,Europe,3092
41454,Haifa,Haifa,Israel,Western Asia,Asia Pacific,3093
41459,Takestan,Qazvin,Iran,Southern Asia,Asia Pacific,3094
41462,Johannesburg,Gauteng,South Africa,Southern Africa,Africa,3095
41464,Tbilisi,Tbilisi,Georgia,Western Asia,Asia Pacific,3096
41465,Port Elizabeth,Eastern Cape,South Africa,Southern Africa,Africa,3097
41475,L'viv,L'viv,Ukraine,Eastern Europe,Europe,3098
41478,Oakville,Ontario,Canada,Canada,USCA,3099
41479,Kartal,Istanbul,Turkey,Western Asia,Asia Pacific,3100
41480,Varna,Varna,Bulgaria,Eastern Europe,Europe,3101
41482,Aba,Abia,Nigeria,Western Africa,Africa,3102
41483,Mogadishu,Banaadir,Somalia,Eastern Africa,Africa,3103
41487,Marrakech,Marrakech-Tensift-El Haouz,Morocco,North Africa,Africa,3104
41492,Amman,'Amman,Jordan,Western Asia,Asia Pacific,3105
41493,Kramators'k,Donetsk,Ukraine,Eastern Europe,Europe,3106
41494,Basra,Al Basrah,Iraq,Western Asia,Asia Pacific,3107
41502,Giyani,Limpopo,South Africa,Southern Africa,Africa,3108
41505,Al Minya,Al Minya,Egypt,North Africa,Africa,3109
41506,Esenyurt,Istanbul,Turkey,Western Asia,Asia Pacific,3110
41509,Chipata,Eastern,Zambia,Eastern Africa,Africa,3111
41513,Taizz,Ta'izz,Yemen,Western Asia,Asia Pacific,3112
41519,Antananarivo,Analamanga,Madagascar,Eastern Africa,Africa,3113
41523,Kananga,Kasai-Occidental,Democratic Republic of the Congo,Central Africa,Africa,3114
41527,Arusha,Arusha,Tanzania,Eastern Africa,Africa,3115
41528,Luanda,Luanda,Angola,Central Africa,Africa,3116
41530,Ivanovo,Ivanovo,Russia,Eastern Europe,Europe,3117
41534,Pavlodar,Pavlodar,Kazakhstan,Central Asia,Asia Pacific,3118
41535,Shiraz,Fars,Iran,Southern Asia,Asia Pacific,3119
41539,Nouakchott,Nouakchott,Mauritania,Western Africa,Africa,3120
41541,Al Hillah,Babil,Iraq,Western Asia,Asia Pacific,3121
41545,Meknes,Meknès-Tafilalet,Morocco,North Africa,Africa,3122
41560,Cubuk,Ankara,Turkey,Western Asia,Asia Pacific,3123
41562,Arak,Markazi,Iran,Southern Asia,Asia Pacific,3124
41563,Blagoveshchensk,Bashkortostan,Russia,Eastern Europe,Europe,3125
41564,Sanandaj,Kordestan,Iran,Southern Asia,Asia Pacific,3126
41565,Mecca,Makkah,Saudi Arabia,Western Asia,Asia Pacific,3127
41572,Nguigmi,Diffa,Niger,Western Africa,Africa,3128
41577,Abeokuta,Ogun,Nigeria,Western Africa,Africa,3129
41582,Kisumu,Nyanza,Kenya,Eastern Africa,Africa,3130
41584,Aydin,Aydin,Turkey,Western Asia,Asia Pacific,3131
41585,Markham,Ontario,Canada,Canada,USCA,3132
41586,Donets'k,Donetsk,Ukraine,Eastern Europe,Europe,3133
41589,Dar es Salaam,Dar Es Salaam,Tanzania,Eastern Africa,Africa,3134
41593,Tanta,Al Gharbiyah,Egypt,North Africa,Africa,3135
41594,Benghazi,Banghazi,Libya,North Africa,Africa,3136
41598,Monrovia,Montserrado,Liberia,Western Africa,Africa,3137
41604,Plock,Masovia,Poland,Eastern Europe,Europe,3138
41606,Enugu,Enugu,Nigeria,Western Africa,Africa,3139
41607,Kutahya,Kutahya,Turkey,Western Asia,Asia Pacific,3140
41611,Windsor,Ontario,Canada,Canada,USCA,3141
41613,Harare,Harare,Zimbabwe,Eastern Africa,Africa,3142
41616,Masjed Soleyman,Khuzestan,Iran,Southern Asia,Asia Pacific,3143
41620,Kaunas,Kaunas,Lithuania,Northern Europe,Europe,3144
41621,Kitchener,Ontario,Canada,Canada,USCA,3145
41623,Port Harcourt,Rivers,Nigeria,Western Africa,Africa,3146
41629,Osmaniye,Osmaniye,Turkey,Western Asia,Asia Pacific,3147
41630,Abidjan,Lagunes,Cote d'Ivoire,Western Africa,Africa,3148
41632,Kumasi,Ashanti,Ghana,Western Africa,Africa,3149
41633,Laval,Quebec,Canada,Canada,USCA,3150
41637,Ain Oussera,Djelfa,Algeria,North Africa,Africa,3151
41643,Gaziemir,Izmir,Turkey,Western Asia,Asia Pacific,3152
41651,Angarsk,Irkutsk,Russia,Eastern Europe,Europe,3153
41653,Chisinau,Chisinau,Moldova,Eastern Europe,Europe,3154
41660,Chelyabinsk,Chelyabinsk,Russia,Eastern Europe,Europe,3155
41661,Doha,Ad Dawhah,Qatar,Western Asia,Asia Pacific,3156
41662,Brikama,Western,The Gambia,Western Africa,Africa,3157
41663,Matola,Maputo,Mozambique,Eastern Africa,Africa,3158
41666,Aligudarz,Lorestan,Iran,Southern Asia,Asia Pacific,3159
41668,Van,Van,Turkey,Western Asia,Asia Pacific,3160
41671,Prague,Prague,Czech Republic,Eastern Europe,Europe,3161
41679,Likasi,Katanga,Democratic Republic of the Congo,Central Africa,Africa,3162
41681,Chingola,Copperbelt,Zambia,Eastern Africa,Africa,3163
41689,Brasov,Brasov,Romania,Eastern Europe,Europe,3164
41692,Ufa,Bashkortostan,Russia,Eastern Europe,Europe,3165
41694,Vryburg,North-West,South Africa,Southern Africa,Africa,3166
41702,Sivas,Sivas,Turkey,Western Asia,Asia Pacific,3167
41719,Beni Mellal,Tadla-Azilal,Morocco,North Africa,Africa,3168
41727,Vlore,Vlorë,Albania,Southern Europe,Europe,3169
41728,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,3170
41733,Oran,Oran,Algeria,North Africa,Africa,3171
41741,Niamey,Niamey,Niger,Western Africa,Africa,3172
41742,Konya,Konya,Turkey,Western Asia,Asia Pacific,3173
41744,Sofia,Sofiya-Grad,Bulgaria,Eastern Europe,Europe,3174
41747,Lichinga,Niassa,Mozambique,Eastern Africa,Africa,3175
41748,Kaduna,Kaduna,Nigeria,Western Africa,Africa,3176
41749,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,3177
41751,Bialystok,Podlaskie,Poland,Eastern Europe,Europe,3178
41752,Ankara,Ankara,Turkey,Western Asia,Asia Pacific,3179
41762,Kuwait City,Al Asimah,Kuwait,Western Asia,Asia Pacific,3180
41763,Tuzla,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Southern Europe,Europe,3181
41764,Mykolayiv,Mykolayiv,Ukraine,Eastern Europe,Europe,3182
41766,Osh,Osh,Kyrgyzstan,Central Asia,Asia Pacific,3183
41770,Cankaya,Ankara,Turkey,Western Asia,Asia Pacific,3184
41777,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,Eastern Europe,Europe,3185
41781,Mariupol',Donetsk,Ukraine,Eastern Europe,Europe,3186
41792,Lusaka,Lusaka,Zambia,Eastern Africa,Africa,3187
41797,Mopti,Mopti,Mali,Western Africa,Africa,3188
41810,Saint-Louis,Saint-Louis,Senegal,Western Africa,Africa,3189
41811,Ndola,Copperbelt,Zambia,Eastern Africa,Africa,3190
41818,Makhachkala,Dagestan,Russia,Eastern Europe,Europe,3191
41820,Garoua,Nord,Cameroon,Central Africa,Africa,3192
41833,Irkutsk,Irkutsk,Russia,Eastern Europe,Europe,3193
41838,Beira,Sofala,Mozambique,Eastern Africa,Africa,3194
41841,Nakuru,Rift Valley,Kenya,Eastern Africa,Africa,3195
41843,Homs,Hims,Syria,Western Asia,Asia Pacific,3196
41850,Ad Diwaniyah,Al Qadisiyah,Iraq,Western Asia,Asia Pacific,3197
41858,Kokshetau,Aqmola,Kazakhstan,Central Asia,Asia Pacific,3198
41867,Poltava,Poltava,Ukraine,Eastern Europe,Europe,3199
41870,Kermanshah,Kermanshah,Iran,Southern Asia,Asia Pacific,3200
41874,Amasya,Amasya,Turkey,Western Asia,Asia Pacific,3201
41876,K'ut'aisi,Imereti,Georgia,Western Asia,Asia Pacific,3202
41880,Temirtau,Qaraghandy,Kazakhstan,Central Asia,Asia Pacific,3203
41883,Kafr ad Dawwar,Al Buhayrah,Egypt,North Africa,Africa,3204
41886,Boksburg,Gauteng,South Africa,Southern Africa,Africa,3205
41888,Balti,Balti,Moldova,Eastern Europe,Europe,3206
41890,Foumban,Ouest,Cameroon,Central Africa,Africa,3207
41896,George,Western Cape,South Africa,Southern Africa,Africa,3208
41900,Gagnoa,Fromager,Cote d'Ivoire,Western Africa,Africa,3209
41905,Bur Sudan,Red Sea,Sudan,North Africa,Africa,3210
41907,Bamako,Bamako,Mali,Western Africa,Africa,3211
41914,eMbalenhle,Mpumalanga,South Africa,Southern Africa,Africa,3212
41918,Gyor,Gyor,Hungary,Eastern Europe,Europe,3213
41923,Kahramanmaras,Kahramanmaras,Turkey,Western Asia,Asia Pacific,3214
41925,Andijon,Andijan,Uzbekistan,Central Asia,Asia Pacific,3215
41932,Qostanay,Qostanay,Kazakhstan,Central Asia,Asia Pacific,3216
41938,Kharkiv,Kharkiv,Ukraine,Eastern Europe,Europe,3217
41944,Skikda,Skikda,Algeria,North Africa,Africa,3218
41951,London,Ontario,Canada,Canada,USCA,3219
41960,Windhoek,Khomas,Namibia,Southern Africa,Africa,3220
41964,Loubomo,Niari,Republic of the Congo,Central Africa,Africa,3221
41973,Amol,Mazandaran,Iran,Southern Asia,Asia Pacific,3222
41982,Fes,Fès-Boulemane,Morocco,North Africa,Africa,3223
41985,Bielsko-Biala,Silesia,Poland,Eastern Europe,Europe,3224
41990,Khouribga,Chaouia-Ouardigha,Morocco,North Africa,Africa,3225
41994,Babol,Mazandaran,Iran,Southern Asia,Asia Pacific,3226
41995,Ashdod,Southern,Israel,Western Asia,Asia Pacific,3227
41996,Nevsehir,Nevsehir,Turkey,Western Asia,Asia Pacific,3228
41998,Uskudar,Istanbul,Turkey,Western Asia,Asia Pacific,3229
42009,Rasht,Gilan,Iran,Southern Asia,Asia Pacific,3230
42011,Rivne,Rivne,Ukraine,Eastern Europe,Europe,3231
42012,Dakar,Dakar,Senegal,Western Africa,Africa,3232
42025,Vanadzor,Lori,Armenia,Western Asia,Asia Pacific,3233
42027,Sabzevar,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3234
42030,Larache,Tanger-Tétouan,Morocco,North Africa,Africa,3235
42031,Mersin,Mersin,Turkey,Western Asia,Asia Pacific,3236
42038,Antalya,Antalya,Turkey,Western Asia,Asia Pacific,3237
42040,Ardabil,Ardabil,Iran,Southern Asia,Asia Pacific,3238
42047,North York,Ontario,Canada,Canada,USCA,3239
42051,Budapest,Budapest,Hungary,Eastern Europe,Europe,3240
42056,Taza,Taza-Al Hoceima-Taounate,Morocco,North Africa,Africa,3241
42060,Malayer,Hamadan,Iran,Southern Asia,Asia Pacific,3242
42068,Bulawayo,Bulawayo,Zimbabwe,Eastern Africa,Africa,3243
42070,Agadir,Souss-Massa-Draâ,Morocco,North Africa,Africa,3244
42073,Astana,Astana,Kazakhstan,Central Asia,Asia Pacific,3245
42082,Ljubljana,Ljubljana,Slovenia,Southern Europe,Europe,3246
42088,Qena,Qina,Egypt,North Africa,Africa,3247
42093,Severodvinsk,Arkhangel'sk,Russia,Eastern Europe,Europe,3248
42104,Liberec,Liberec,Czech Republic,Eastern Europe,Europe,3249
42111,Kumanovo,Kumanovo,Macedonia,Southern Europe,Europe,3250
42113,Mombasa,Coast,Kenya,Eastern Africa,Africa,3251
42124,Huambo,Huambo,Angola,Central Africa,Africa,3252
42134,Jos,Plateau,Nigeria,Western Africa,Africa,3253
42140,Shahreza,Esfahan,Iran,Southern Asia,Asia Pacific,3254
42142,Maputo,Cidade De Maputo,Mozambique,Eastern Africa,Africa,3255
42145,Oshawa,Ontario,Canada,Canada,USCA,3256
42149,Bratsk,Irkutsk,Russia,Eastern Europe,Europe,3257
42157,Usti nad Labem,Usti nad Labem,Czech Republic,Eastern Europe,Europe,3258
42161,Calgary,Alberta,Canada,Canada,USCA,3259
42162,Kayseri,Kayseri,Turkey,Western Asia,Asia Pacific,3260
42165,Gliwice,Silesia,Poland,Eastern Europe,Europe,3261
42167,Newcastle,Kwazulu-natal,South Africa,Southern Africa,Africa,3262
42168,Eskisehir,Eskisehir,Turkey,Western Asia,Asia Pacific,3263
42169,Astrakhan',Astrakhan',Russia,Eastern Europe,Europe,3264
42175,Jinja,Jinja,Uganda,Eastern Africa,Africa,3265
42180,Shagamu,Ogun,Nigeria,Western Africa,Africa,3266
42183,Accra,Greater Accra,Ghana,Western Africa,Africa,3267
42195,Wad Madani,Gezira,Sudan,North Africa,Africa,3268
42198,Poznan,Greater Poland,Poland,Eastern Europe,Europe,3269
42203,Arbil,Arbil,Iraq,Western Asia,Asia Pacific,3270
42206,Hod HaSharon,Central,Israel,Western Asia,Asia Pacific,3271
42208,Thies Nones,Thies,Senegal,Western Africa,Africa,3272
42212,Hamilton,Ontario,Canada,Canada,USCA,3273
42224,Czestochowa,Silesia,Poland,Eastern Europe,Europe,3274
42236,Panevezys,Panevezys,Lithuania,Northern Europe,Europe,3275
42242,Khorramshahr,Khuzestan,Iran,Southern Asia,Asia Pacific,3276
42257,Cotonou,Littoral,Benin,Western Africa,Africa,3277
42259,Iskenderun,Hatay,Turkey,Western Asia,Asia Pacific,3278
42265,Turkmenabat,Lebap,Turkmenistan,Central Asia,Asia Pacific,3279
42269,Termez,Surxondaryo,Uzbekistan,Central Asia,Asia Pacific,3280
42274,Borazjan,Bushehr,Iran,Southern Asia,Asia Pacific,3281
42297,Morogoro,Morogoro,Tanzania,Eastern Africa,Africa,3282
42308,Afyon,Afyonkarahisar,Turkey,Western Asia,Asia Pacific,3283
42312,Zaporizhzhya,Zaporizhzhya,Ukraine,Eastern Europe,Europe,3284
42313,Bacau,Bacau,Romania,Eastern Europe,Europe,3285
42320,Cluj-Napoca,Cluj,Romania,Eastern Europe,Europe,3286
42324,Manisa,Manisa,Turkey,Western Asia,Asia Pacific,3287
42325,Chitungwiza,Harare,Zimbabwe,Eastern Africa,Africa,3288
42343,Miass,Chelyabinsk,Russia,Eastern Europe,Europe,3289
42346,Onitsha,Anambra,Nigeria,Western Africa,Africa,3290
42350,Nzerekore,Nzérékoré,Guinea,Western Africa,Africa,3291
42354,Mallawi,Al Minya,Egypt,North Africa,Africa,3292
42357,Limbe,Sud-Ouest,Cameroon,Central Africa,Africa,3293
42358,Kikwit,Bandundu,Democratic Republic of the Congo,Central Africa,Africa,3294
42371,Kabwe,Central,Zambia,Eastern Africa,Africa,3295
42391,Khemisset,Rabat-Salé-Zemmour-Zaer,Morocco,North Africa,Africa,3296
42400,Antsiranana,Diana,Madagascar,Eastern Africa,Africa,3297
42402,Bandundu,Bandundu,Democratic Republic of the Congo,Central Africa,Africa,3298
42403,Inegol,Bursa,Turkey,Western Asia,Asia Pacific,3299
42406,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,Central Africa,Africa,3300
42407,Al Fayyum,Al Fayyum,Egypt,North Africa,Africa,3301
42425,Westonaria,Gauteng,South Africa,Southern Africa,Africa,3302
42427,Nysa,Opole,Poland,Eastern Europe,Europe,3303
42430,Craiova,Dolj,Romania,Eastern Europe,Europe,3304
42432,Constantine,Constantine,Algeria,North Africa,Africa,3305
42433,Bukavu,South Kivu,Democratic Republic of the Congo,Central Africa,Africa,3306
42445,Dayr az Zawr,Dayr Az Zawr,Syria,Western Asia,Asia Pacific,3307
42449,Vancouver,British Columbia,Canada,Canada,USCA,3308
42450,Chimoio,Manica,Mozambique,Eastern Africa,Africa,3309
42460,Constanta,Constanta,Romania,Eastern Europe,Europe,3310
42461,Surrey,British Columbia,Canada,Canada,USCA,3311
42463,Sevastopol,Sevastopol',Ukraine,Eastern Europe,Europe,3312
42464,Al Manaqil,Gezira,Sudan,North Africa,Africa,3313
42465,Richmond,British Columbia,Canada,Canada,USCA,3314
42469,Krugersdorp,Gauteng,South Africa,Southern Africa,Africa,3315
42471,Al Amarah,Maysan,Iraq,Western Asia,Asia Pacific,3316
42473,Juba,Central Equatoria,South Sudan,Eastern Africa,Africa,3317
42477,Hamadan,Hamadan,Iran,Southern Asia,Asia Pacific,3318
42480,Malatya,Malatya,Turkey,Western Asia,Asia Pacific,3319
42485,Mufulira,Copperbelt,Zambia,Eastern Africa,Africa,3320
42489,Hargeysa,Woqooyi Galbeed,Somalia,Eastern Africa,Africa,3321
42490,Radom,Masovia,Poland,Eastern Europe,Europe,3322
42491,Hrodna,Hrodna,Belarus,Eastern Europe,Europe,3323
42493,Turgutlu,Manisa,Turkey,Western Asia,Asia Pacific,3324
42500,Sumy,Sumy,Ukraine,Eastern Europe,Europe,3325
42511,Rustenburg,North-West,South Africa,Southern Africa,Africa,3326
42521,Quelimane,Zambezia,Mozambique,Eastern Africa,Africa,3327
42522,Drobeta-Turnu Severin,Mehedinti,Romania,Eastern Europe,Europe,3328
42523,Mwanza,Mwanza,Tanzania,Eastern Africa,Africa,3329
42530,Sincan,Ankara,Turkey,Western Asia,Asia Pacific,3330
42538,Adiyaman,Adiyaman,Turkey,Western Asia,Asia Pacific,3331
42539,Zlatoust,Chelyabinsk,Russia,Eastern Europe,Europe,3332
42542,Mbandaka,Equateur,Democratic Republic of the Congo,Central Africa,Africa,3333
42546,Kampala,Kampala,Uganda,Eastern Africa,Africa,3334
42564,Sari,Mazandaran,Iran,Southern Asia,Asia Pacific,3335
42569,Potchefstroom,North-West,South Africa,Southern Africa,Africa,3336
42573,Gulu,Gulu,Uganda,Eastern Africa,Africa,3337
42588,Bujumbura,Bujumbura-Mairie,Burundi,Eastern Africa,Africa,3338
42591,Hradec Kralove,Hradec Kralove,Czech Republic,Eastern Europe,Europe,3339
42598,Matadi,Bas-Congo,Democratic Republic of the Congo,Central Africa,Africa,3340
42612,Mahajanga,Boeny,Madagascar,Eastern Africa,Africa,3341
42616,Tehran,Tehran,Iran,Southern Asia,Asia Pacific,3342
42619,Kindu,Maniema,Democratic Republic of the Congo,Central Africa,Africa,3343
42626,Quebec,Quebec,Canada,Canada,USCA,3344
42627,Braila,Braila,Romania,Eastern Europe,Europe,3345
42632,Fasa,Fars,Iran,Southern Asia,Asia Pacific,3346
42636,Ngaoundere,Adamaoua,Cameroon,Central Africa,Africa,3347
42644,Bertoua,Est,Cameroon,Central Africa,Africa,3348
42646,Bouake,Vallee Du Bandama,Cote d'Ivoire,Western Africa,Africa,3349
42654,Bejaia,Bejaia,Algeria,North Africa,Africa,3350
42667,Gatineau,Quebec,Canada,Canada,USCA,3351
42668,Kara,Kara,Togo,Western Africa,Africa,3352
42674,Canakkale,Canakkale,Turkey,Western Asia,Asia Pacific,3353
42681,Gebze,Kocaeli,Turkey,Western Asia,Asia Pacific,3354
42685,Sohag,Suhaj,Egypt,North Africa,Africa,3355
42688,Fort Portal,Kabarole,Uganda,Eastern Africa,Africa,3356
42692,Bandar Abbas,Hormozgan,Iran,Southern Asia,Asia Pacific,3357
42693,Misratah,Misratah,Libya,North Africa,Africa,3358
42713,Baraki,Tipaza,Algeria,North Africa,Africa,3359
42718,Pazardzhik,Pazardzhik,Bulgaria,Eastern Europe,Europe,3360
42729,Katowice,Silesia,Poland,Eastern Europe,Europe,3361
42733,Bangui,Bangui,Central African Republic,Central Africa,Africa,3362
42737,Mazyr,Homyel',Belarus,Eastern Europe,Europe,3363
42743,Benguela,Benguela,Angola,Central Africa,Africa,3364
42744,Ashgabat,Ashgabat,Turkmenistan,Central Asia,Asia Pacific,3365
42746,Tallinn,Harjumaa,Estonia,Northern Europe,Europe,3366
42748,Livingstone,Southern,Zambia,Eastern Africa,Africa,3367
42751,Silivri,Istanbul,Turkey,Western Asia,Asia Pacific,3368
42756,Plovdiv,Plovdiv,Bulgaria,Eastern Europe,Europe,3369
42764,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Southern Europe,Europe,3370
42769,Namibe,Namibe,Angola,Central Africa,Africa,3371
42772,Kulob,Khatlon,Tajikistan,Central Asia,Asia Pacific,3372
42780,Deva,Hunedoara,Romania,Eastern Europe,Europe,3373
42784,Ugep,Cross River,Nigeria,Western Africa,Africa,3374
42793,Bornova,Izmir,Turkey,Western Asia,Asia Pacific,3375
42819,Minna,Niger,Nigeria,Western Africa,Africa,3376
42823,Neyshabur,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3377
42824,Lodz,Lodz,Poland,Eastern Europe,Europe,3378
42826,Sidi Qacem,Gharb-Chrarda-Béni Hssen,Morocco,North Africa,Africa,3379
42839,Batna,Batna,Algeria,North Africa,Africa,3380
42844,Blagoveshchensk,Amur,Russia,Eastern Europe,Europe,3381
42845,Vinnytsya,Vinnytsya,Ukraine,Eastern Europe,Europe,3382
42853,Suceava,Suceava,Romania,Eastern Europe,Europe,3383
42860,Drogobych,L'viv,Ukraine,Eastern Europe,Europe,3384
42866,Moshi,Kilimanjaro,Tanzania,Eastern Africa,Africa,3385
42868,Bamenda,Nord-Ouest,Cameroon,Central Africa,Africa,3386
42869,Usol'ye-Sibirskoye,Irkutsk,Russia,Eastern Europe,Europe,3387
